datetime,Article Count,All Articles,keyword
2023-02-04 00:00:00+00:00,22,186889,Green Deal
2023-02-05 00:00:00+00:00,17,168644,Green Deal
2023-02-06 00:00:00+00:00,50,290263,Green Deal
2023-02-07 00:00:00+00:00,54,310033,Green Deal
2023-02-08 00:00:00+00:00,53,317887,Green Deal
2023-02-09 00:00:00+00:00,62,318267,Green Deal
2023-02-10 00:00:00+00:00,79,301177,Green Deal
2023-02-11 00:00:00+00:00,20,186318,Green Deal
2023-02-12 00:00:00+00:00,7,167956,Green Deal
2023-02-13 00:00:00+00:00,35,285171,Green Deal
2023-02-14 00:00:00+00:00,70,314457,Green Deal
2023-02-15 00:00:00+00:00,98,312198,Green Deal
2023-02-16 00:00:00+00:00,47,315298,Green Deal
2023-02-17 00:00:00+00:00,62,302132,Green Deal
2023-02-18 00:00:00+00:00,37,187706,Green Deal
2023-02-19 00:00:00+00:00,123,169363,Green Deal
2023-02-20 00:00:00+00:00,29,269768,Green Deal
2023-02-21 00:00:00+00:00,67,298605,Green Deal
2023-02-22 00:00:00+00:00,39,312263,Green Deal
2023-02-23 00:00:00+00:00,39,309921,Green Deal
2023-02-24 00:00:00+00:00,42,296070,Green Deal
2023-02-25 00:00:00+00:00,30,188727,Green Deal
2023-02-26 00:00:00+00:00,29,167176,Green Deal
2023-02-27 00:00:00+00:00,42,276826,Green Deal
2023-02-28 00:00:00+00:00,30,316974,Green Deal
2023-03-01 00:00:00+00:00,30,321560,Green Deal
2023-03-02 00:00:00+00:00,45,314858,Green Deal
2023-03-03 00:00:00+00:00,52,298879,Green Deal
2023-03-04 00:00:00+00:00,21,187888,Green Deal
2023-03-05 00:00:00+00:00,18,171832,Green Deal
2023-03-06 00:00:00+00:00,50,286181,Green Deal
2023-03-07 00:00:00+00:00,45,317599,Green Deal
2023-03-08 00:00:00+00:00,41,296557,Green Deal
2023-03-09 00:00:00+00:00,43,313880,Green Deal
2023-03-10 00:00:00+00:00,90,309433,Green Deal
2023-03-11 00:00:00+00:00,194,190449,Green Deal
2023-03-12 00:00:00+00:00,15,178272,Green Deal
2023-03-13 00:00:00+00:00,51,301583,Green Deal
2023-03-14 00:00:00+00:00,132,300704,Green Deal
2023-03-15 00:00:00+00:00,55,319310,Green Deal
2023-03-16 00:00:00+00:00,63,321815,Green Deal
2023-03-17 00:00:00+00:00,61,300657,Green Deal
2023-03-18 00:00:00+00:00,20,190804,Green Deal
2023-03-19 00:00:00+00:00,22,173702,Green Deal
2023-03-20 00:00:00+00:00,52,293350,Green Deal
2023-03-21 00:00:00+00:00,36,282625,Green Deal
2023-03-22 00:00:00+00:00,18,70536,Green Deal
2023-03-24 00:00:00+00:00,23,114693,Green Deal
2023-03-25 00:00:00+00:00,42,303358,Green Deal
2023-03-26 00:00:00+00:00,27,275351,Green Deal
2023-03-27 00:00:00+00:00,80,200122,Green Deal
2023-03-28 00:00:00+00:00,29,161399,Green Deal
2023-03-29 00:00:00+00:00,66,185071,Green Deal
2023-03-30 00:00:00+00:00,76,198190,Green Deal
2023-03-31 00:00:00+00:00,24,204585,Green Deal
2023-04-01 00:00:00+00:00,4,124010,Green Deal
2023-04-02 00:00:00+00:00,9,133210,Green Deal
2023-04-03 00:00:00+00:00,13,159996,Green Deal
2023-04-04 00:00:00+00:00,19,177020,Green Deal
2023-04-05 00:00:00+00:00,19,174801,Green Deal
2023-04-06 00:00:00+00:00,21,142578,Green Deal
2023-04-07 00:00:00+00:00,14,155735,Green Deal
2023-04-08 00:00:00+00:00,6,130472,Green Deal
2023-04-09 00:00:00+00:00,5,102382,Green Deal
2023-04-10 00:00:00+00:00,16,180359,Green Deal
2023-04-11 00:00:00+00:00,7,175407,Green Deal
2023-04-12 00:00:00+00:00,29,181297,Green Deal
2023-04-13 00:00:00+00:00,16,207376,Green Deal
2023-04-14 00:00:00+00:00,19,154674,Green Deal
2023-04-15 00:00:00+00:00,13,130206,Green Deal
2023-04-16 00:00:00+00:00,5,99152,Green Deal
2023-04-17 00:00:00+00:00,22,181639,Green Deal
2023-04-18 00:00:00+00:00,12,158147,Green Deal
2023-04-19 00:00:00+00:00,16,158844,Green Deal
2023-04-20 00:00:00+00:00,36,173833,Green Deal
2023-04-21 00:00:00+00:00,16,150746,Green Deal
2023-04-22 00:00:00+00:00,5,143815,Green Deal
2023-04-23 00:00:00+00:00,9,115998,Green Deal
2023-04-24 00:00:00+00:00,39,191834,Green Deal
2023-04-25 00:00:00+00:00,18,208250,Green Deal
2023-04-26 00:00:00+00:00,81,246855,Green Deal
2023-04-27 00:00:00+00:00,15,217849,Green Deal
2023-04-28 00:00:00+00:00,19,182743,Green Deal
2023-04-29 00:00:00+00:00,63,190655,Green Deal
2023-04-30 00:00:00+00:00,11,135077,Green Deal
2023-05-01 00:00:00+00:00,17,123206,Green Deal
2023-05-02 00:00:00+00:00,27,222971,Green Deal
2023-05-03 00:00:00+00:00,29,214717,Green Deal
2023-05-04 00:00:00+00:00,13,158442,Green Deal
2023-05-05 00:00:00+00:00,21,225937,Green Deal
2023-05-06 00:00:00+00:00,13,118826,Green Deal
2023-05-07 00:00:00+00:00,8,139368,Green Deal
2023-05-08 00:00:00+00:00,12,159481,Green Deal
2023-05-09 00:00:00+00:00,15,175039,Green Deal
2023-05-10 00:00:00+00:00,26,204332,Green Deal
2023-05-11 00:00:00+00:00,31,229854,Green Deal
2023-05-12 00:00:00+00:00,32,229639,Green Deal
2023-05-13 00:00:00+00:00,11,181160,Green Deal
2023-05-14 00:00:00+00:00,13,155909,Green Deal
2023-05-15 00:00:00+00:00,33,182377,Green Deal
2023-05-16 00:00:00+00:00,32,182404,Green Deal
2023-05-17 00:00:00+00:00,61,251305,Green Deal
2023-05-18 00:00:00+00:00,43,239021,Green Deal
2023-05-19 00:00:00+00:00,20,199360,Green Deal
2023-05-20 00:00:00+00:00,8,121525,Green Deal
2023-05-21 00:00:00+00:00,58,162368,Green Deal
2023-05-22 00:00:00+00:00,14,170934,Green Deal
2023-05-23 00:00:00+00:00,23,188497,Green Deal
2023-05-24 00:00:00+00:00,20,198932,Green Deal
2023-05-25 00:00:00+00:00,22,188604,Green Deal
2023-05-26 00:00:00+00:00,19,220047,Green Deal
2023-05-27 00:00:00+00:00,31,111903,Green Deal
2023-05-28 00:00:00+00:00,18,145487,Green Deal
2023-05-29 00:00:00+00:00,10,184271,Green Deal
2023-05-30 00:00:00+00:00,24,227955,Green Deal
2023-05-31 00:00:00+00:00,27,206794,Green Deal
2023-06-01 00:00:00+00:00,50,198164,Green Deal
2023-06-02 00:00:00+00:00,26,172863,Green Deal
2023-06-03 00:00:00+00:00,11,154690,Green Deal
2023-06-04 00:00:00+00:00,11,108042,Green Deal
2023-06-05 00:00:00+00:00,22,191281,Green Deal
2023-06-06 00:00:00+00:00,29,184942,Green Deal
2023-06-07 00:00:00+00:00,36,172887,Green Deal
2023-06-08 00:00:00+00:00,41,219702,Green Deal
2023-06-09 00:00:00+00:00,34,198525,Green Deal
2023-06-10 00:00:00+00:00,7,130169,Green Deal
2023-06-11 00:00:00+00:00,11,130689,Green Deal
2023-06-12 00:00:00+00:00,34,196856,Green Deal
2023-06-13 00:00:00+00:00,33,228058,Green Deal
2023-06-14 00:00:00+00:00,72,176548,Green Deal
2023-06-15 00:00:00+00:00,51,239043,Green Deal
2023-06-16 00:00:00+00:00,18,190866,Green Deal
2023-06-17 00:00:00+00:00,11,184671,Green Deal
2023-06-18 00:00:00+00:00,10,141469,Green Deal
2023-06-19 00:00:00+00:00,20,215961,Green Deal
2023-06-20 00:00:00+00:00,114,248094,Green Deal
2023-06-21 00:00:00+00:00,20,191505,Green Deal
2023-06-22 00:00:00+00:00,22,217436,Green Deal
2023-06-23 00:00:00+00:00,18,164286,Green Deal
2023-06-24 00:00:00+00:00,6,150571,Green Deal
2023-06-25 00:00:00+00:00,4,115605,Green Deal
2023-06-26 00:00:00+00:00,14,186551,Green Deal
2023-06-27 00:00:00+00:00,35,205058,Green Deal
2023-06-28 00:00:00+00:00,31,156133,Green Deal
2023-06-29 00:00:00+00:00,25,173541,Green Deal
2023-06-30 00:00:00+00:00,22,137220,Green Deal
2023-07-01 00:00:00+00:00,8,105350,Green Deal
2023-07-02 00:00:00+00:00,15,113633,Green Deal
2023-07-03 00:00:00+00:00,13,152277,Green Deal
2023-07-04 00:00:00+00:00,27,170177,Green Deal
2023-07-05 00:00:00+00:00,42,204654,Green Deal
2023-07-06 00:00:00+00:00,49,169344,Green Deal
2023-07-07 00:00:00+00:00,47,169874,Green Deal
2023-07-08 00:00:00+00:00,34,121211,Green Deal
2023-07-09 00:00:00+00:00,9,105312,Green Deal
2023-07-10 00:00:00+00:00,12,121427,Green Deal
2023-07-11 00:00:00+00:00,31,180749,Green Deal
2023-07-12 00:00:00+00:00,121,221146,Green Deal
2023-07-13 00:00:00+00:00,32,201517,Green Deal
2023-07-14 00:00:00+00:00,79,250255,Green Deal
2023-07-15 00:00:00+00:00,5,150412,Green Deal
2023-07-16 00:00:00+00:00,8,129567,Green Deal
2023-07-17 00:00:00+00:00,18,168993,Green Deal
2023-07-18 00:00:00+00:00,18,215063,Green Deal
2023-07-19 00:00:00+00:00,23,168726,Green Deal
2023-07-20 00:00:00+00:00,28,234158,Green Deal
2023-07-21 00:00:00+00:00,20,153281,Green Deal
2023-07-22 00:00:00+00:00,5,119347,Green Deal
2023-07-23 00:00:00+00:00,9,134265,Green Deal
2023-07-24 00:00:00+00:00,18,178910,Green Deal
2023-07-25 00:00:00+00:00,17,162431,Green Deal
2023-07-26 00:00:00+00:00,23,184012,Green Deal
2023-07-27 00:00:00+00:00,18,193166,Green Deal
2023-07-28 00:00:00+00:00,18,177866,Green Deal
2023-07-29 00:00:00+00:00,5,114536,Green Deal
2023-07-30 00:00:00+00:00,5,131652,Green Deal
2023-07-31 00:00:00+00:00,24,170551,Green Deal
2023-08-01 00:00:00+00:00,23,160689,Green Deal
2023-08-02 00:00:00+00:00,28,163431,Green Deal
2023-08-03 00:00:00+00:00,19,171686,Green Deal
2023-08-04 00:00:00+00:00,10,188801,Green Deal
2023-08-05 00:00:00+00:00,4,118097,Green Deal
2023-08-06 00:00:00+00:00,6,128373,Green Deal
2023-08-07 00:00:00+00:00,17,152833,Green Deal
2023-08-08 00:00:00+00:00,11,159650,Green Deal
2023-08-09 00:00:00+00:00,24,200807,Green Deal
2023-08-10 00:00:00+00:00,23,165572,Green Deal
2023-08-11 00:00:00+00:00,8,119826,Green Deal
2023-08-12 00:00:00+00:00,6,136369,Green Deal
2023-08-13 00:00:00+00:00,16,139259,Green Deal
2023-08-14 00:00:00+00:00,15,180452,Green Deal
2023-08-15 00:00:00+00:00,25,206681,Green Deal
2023-08-16 00:00:00+00:00,21,156746,Green Deal
2023-08-17 00:00:00+00:00,28,176620,Green Deal
2023-08-18 00:00:00+00:00,33,172620,Green Deal
2023-08-19 00:00:00+00:00,26,128668,Green Deal
2023-08-20 00:00:00+00:00,15,106747,Green Deal
2023-08-21 00:00:00+00:00,13,137610,Green Deal
2023-08-22 00:00:00+00:00,53,188326,Green Deal
2023-08-23 00:00:00+00:00,50,183569,Green Deal
2023-08-24 00:00:00+00:00,34,201967,Green Deal
2023-08-25 00:00:00+00:00,42,239086,Green Deal
2023-08-26 00:00:00+00:00,17,135192,Green Deal
2023-08-27 00:00:00+00:00,14,109762,Green Deal
2023-08-28 00:00:00+00:00,40,177593,Green Deal
2023-08-29 00:00:00+00:00,37,194634,Green Deal
2023-08-30 00:00:00+00:00,15,202820,Green Deal
2023-08-31 00:00:00+00:00,20,215682,Green Deal
2023-09-01 00:00:00+00:00,19,178650,Green Deal
2023-09-02 00:00:00+00:00,6,135276,Green Deal
2023-09-03 00:00:00+00:00,8,133756,Green Deal
2023-09-04 00:00:00+00:00,10,174166,Green Deal
2023-09-05 00:00:00+00:00,16,132026,Green Deal
2023-09-06 00:00:00+00:00,36,211743,Green Deal
2023-09-07 00:00:00+00:00,30,207516,Green Deal
2023-09-08 00:00:00+00:00,14,175239,Green Deal
2023-09-09 00:00:00+00:00,14,140091,Green Deal
2023-09-10 00:00:00+00:00,7,102947,Green Deal
2023-09-11 00:00:00+00:00,15,222270,Green Deal
2023-09-12 00:00:00+00:00,38,236057,Green Deal
2023-09-13 00:00:00+00:00,38,161821,Green Deal
2023-09-14 00:00:00+00:00,31,179699,Green Deal
2023-09-15 00:00:00+00:00,17,182186,Green Deal
2023-09-16 00:00:00+00:00,21,144765,Green Deal
2023-09-17 00:00:00+00:00,14,163555,Green Deal
2023-09-18 00:00:00+00:00,28,181688,Green Deal
2023-09-19 00:00:00+00:00,114,167576,Green Deal
2023-09-20 00:00:00+00:00,66,190494,Green Deal
2023-09-21 00:00:00+00:00,31,171085,Green Deal
2023-09-22 00:00:00+00:00,47,178163,Green Deal
2023-09-23 00:00:00+00:00,7,124795,Green Deal
2023-09-24 00:00:00+00:00,14,142852,Green Deal
2023-09-25 00:00:00+00:00,13,173426,Green Deal
2023-09-26 00:00:00+00:00,29,182311,Green Deal
2023-09-27 00:00:00+00:00,23,154549,Green Deal
2023-09-28 00:00:00+00:00,143,199824,Green Deal
2023-09-29 00:00:00+00:00,40,160465,Green Deal
2023-09-30 00:00:00+00:00,86,149281,Green Deal
2023-10-01 00:00:00+00:00,12,135610,Green Deal
2023-10-02 00:00:00+00:00,44,154452,Green Deal
2023-10-03 00:00:00+00:00,31,171328,Green Deal
2023-10-04 00:00:00+00:00,45,186699,Green Deal
2023-10-05 00:00:00+00:00,84,216375,Green Deal
2023-10-06 00:00:00+00:00,40,173083,Green Deal
2023-10-07 00:00:00+00:00,6,91076,Green Deal
2023-10-08 00:00:00+00:00,5,91899,Green Deal
2023-10-09 00:00:00+00:00,48,115533,Green Deal
2023-10-10 00:00:00+00:00,21,126608,Green Deal
2023-10-11 00:00:00+00:00,18,130540,Green Deal
2023-10-12 00:00:00+00:00,16,169262,Green Deal
2023-10-13 00:00:00+00:00,12,146885,Green Deal
2023-10-14 00:00:00+00:00,4,95863,Green Deal
2023-10-15 00:00:00+00:00,4,78624,Green Deal
2023-10-16 00:00:00+00:00,16,132815,Green Deal
2023-10-17 00:00:00+00:00,21,187328,Green Deal
2023-10-18 00:00:00+00:00,13,169905,Green Deal
2023-10-19 00:00:00+00:00,9,176409,Green Deal
2023-10-20 00:00:00+00:00,10,114128,Green Deal
2023-10-21 00:00:00+00:00,5,119189,Green Deal
2023-10-22 00:00:00+00:00,3,84977,Green Deal
2023-10-23 00:00:00+00:00,30,158369,Green Deal
2023-10-24 00:00:00+00:00,25,177655,Green Deal
2023-10-25 00:00:00+00:00,14,215109,Green Deal
2023-10-26 00:00:00+00:00,18,170559,Green Deal
2023-10-27 00:00:00+00:00,18,170450,Green Deal
2023-10-28 00:00:00+00:00,3,146274,Green Deal
2023-10-29 00:00:00+00:00,4,110515,Green Deal
2023-10-30 00:00:00+00:00,10,129977,Green Deal
2023-10-31 00:00:00+00:00,18,169323,Green Deal
2023-11-01 00:00:00+00:00,8,147785,Green Deal
2023-11-02 00:00:00+00:00,12,166904,Green Deal
2023-11-03 00:00:00+00:00,10,152405,Green Deal
2023-11-04 00:00:00+00:00,8,101032,Green Deal
2023-11-05 00:00:00+00:00,6,127561,Green Deal
2023-11-06 00:00:00+00:00,16,155960,Green Deal
2023-11-07 00:00:00+00:00,9,170213,Green Deal
2023-11-08 00:00:00+00:00,16,149959,Green Deal
2023-11-09 00:00:00+00:00,30,209336,Green Deal
2023-11-10 00:00:00+00:00,57,200923,Green Deal
2023-11-11 00:00:00+00:00,9,115041,Green Deal
2023-11-12 00:00:00+00:00,10,93017,Green Deal
2023-11-13 00:00:00+00:00,15,133433,Green Deal
2023-11-14 00:00:00+00:00,18,186310,Green Deal
2023-11-15 00:00:00+00:00,21,140627,Green Deal
2023-11-16 00:00:00+00:00,21,129541,Green Deal
2023-11-17 00:00:00+00:00,25,189962,Green Deal
2023-11-18 00:00:00+00:00,9,125998,Green Deal
2023-11-19 00:00:00+00:00,5,124886,Green Deal
2023-11-20 00:00:00+00:00,17,134001,Green Deal
2023-11-21 00:00:00+00:00,12,198767,Green Deal
2023-11-22 00:00:00+00:00,30,176058,Green Deal
2023-11-23 00:00:00+00:00,23,172245,Green Deal
2023-11-24 00:00:00+00:00,17,180849,Green Deal
2023-11-25 00:00:00+00:00,145,133930,Green Deal
2023-11-26 00:00:00+00:00,9,110676,Green Deal
2023-11-27 00:00:00+00:00,20,164316,Green Deal
2023-11-28 00:00:00+00:00,25,223500,Green Deal
2023-11-29 00:00:00+00:00,37,184122,Green Deal
2023-11-30 00:00:00+00:00,35,194331,Green Deal
2023-12-01 00:00:00+00:00,22,151027,Green Deal
2023-12-02 00:00:00+00:00,9,120770,Green Deal
2023-12-03 00:00:00+00:00,12,133714,Green Deal
2023-12-04 00:00:00+00:00,9,157134,Green Deal
2023-12-05 00:00:00+00:00,14,169039,Green Deal
2023-12-06 00:00:00+00:00,30,186015,Green Deal
2023-12-07 00:00:00+00:00,13,196748,Green Deal
2023-12-08 00:00:00+00:00,19,215467,Green Deal
2023-12-09 00:00:00+00:00,3,116866,Green Deal
2023-12-10 00:00:00+00:00,14,103600,Green Deal
2023-12-11 00:00:00+00:00,8,124992,Green Deal
2023-12-12 00:00:00+00:00,18,219548,Green Deal
2023-12-13 00:00:00+00:00,13,218833,Green Deal
2023-12-14 00:00:00+00:00,15,160802,Green Deal
2023-12-15 00:00:00+00:00,13,156187,Green Deal
2023-12-16 00:00:00+00:00,9,121961,Green Deal
2023-12-17 00:00:00+00:00,20,151582,Green Deal
2023-12-18 00:00:00+00:00,12,141168,Green Deal
2023-12-19 00:00:00+00:00,20,214015,Green Deal
2023-12-20 00:00:00+00:00,15,178715,Green Deal
2023-12-21 00:00:00+00:00,13,155154,Green Deal
2023-12-22 00:00:00+00:00,24,183833,Green Deal
2023-12-23 00:00:00+00:00,6,156584,Green Deal
2023-12-24 00:00:00+00:00,1,108256,Green Deal
2023-12-25 00:00:00+00:00,4,67702,Green Deal
2023-12-26 00:00:00+00:00,7,156946,Green Deal
2023-12-27 00:00:00+00:00,4,174484,Green Deal
2023-12-28 00:00:00+00:00,10,157864,Green Deal
2023-12-29 00:00:00+00:00,14,157500,Green Deal
2023-12-30 00:00:00+00:00,3,111724,Green Deal
2023-12-31 00:00:00+00:00,7,129642,Green Deal
2024-01-01 00:00:00+00:00,4,89190,Green Deal
2024-01-02 00:00:00+00:00,6,113699,Green Deal
2024-01-03 00:00:00+00:00,9,140100,Green Deal
2024-01-04 00:00:00+00:00,8,171729,Green Deal
2024-01-05 00:00:00+00:00,6,159932,Green Deal
2024-01-06 00:00:00+00:00,7,138110,Green Deal
2024-01-07 00:00:00+00:00,2,119268,Green Deal
2024-01-08 00:00:00+00:00,8,145645,Green Deal
2024-01-09 00:00:00+00:00,5,177323,Green Deal
2024-01-10 00:00:00+00:00,18,166167,Green Deal
2024-01-11 00:00:00+00:00,11,195500,Green Deal
2024-01-12 00:00:00+00:00,13,172514,Green Deal
2024-01-13 00:00:00+00:00,5,147067,Green Deal
2024-01-14 00:00:00+00:00,4,111874,Green Deal
2024-01-15 00:00:00+00:00,14,138847,Green Deal
2024-01-16 00:00:00+00:00,16,139504,Green Deal
2024-01-17 00:00:00+00:00,18,187584,Green Deal
2024-01-18 00:00:00+00:00,17,123453,Green Deal
2024-01-19 00:00:00+00:00,9,129124,Green Deal
2024-01-20 00:00:00+00:00,2,117394,Green Deal
2024-01-21 00:00:00+00:00,4,85576,Green Deal
2024-01-22 00:00:00+00:00,15,130299,Green Deal
2024-01-23 00:00:00+00:00,12,119743,Green Deal
2024-01-24 00:00:00+00:00,22,133013,Green Deal
2024-01-25 00:00:00+00:00,27,188441,Green Deal
2024-01-26 00:00:00+00:00,44,197000,Green Deal
2024-01-27 00:00:00+00:00,16,162317,Green Deal
2024-01-28 00:00:00+00:00,9,107314,Green Deal
2024-01-29 00:00:00+00:00,12,144438,Green Deal
2024-01-30 00:00:00+00:00,26,193756,Green Deal
2024-01-31 00:00:00+00:00,16,187171,Green Deal
2024-02-01 00:00:00+00:00,33,170741,Green Deal
2024-02-02 00:00:00+00:00,29,169964,Green Deal
2024-02-03 00:00:00+00:00,20,132987,Green Deal
2024-02-04 00:00:00+00:00,12,138854,Green Deal
2024-02-05 00:00:00+00:00,27,143659,Green Deal
2024-02-06 00:00:00+00:00,87,194393,Green Deal
2024-02-07 00:00:00+00:00,50,159546,Green Deal
2024-02-08 00:00:00+00:00,46,183884,Green Deal
2024-02-09 00:00:00+00:00,156,201755,Green Deal
2024-02-10 00:00:00+00:00,29,117498,Green Deal
2024-02-11 00:00:00+00:00,10,115592,Green Deal
2024-02-12 00:00:00+00:00,22,164793,Green Deal
2024-02-13 00:00:00+00:00,30,139338,Green Deal
2024-02-14 00:00:00+00:00,62,189036,Green Deal
2024-02-15 00:00:00+00:00,39,225807,Green Deal
2024-02-16 00:00:00+00:00,26,220300,Green Deal
2024-02-17 00:00:00+00:00,12,146161,Green Deal
2024-02-18 00:00:00+00:00,7,129679,Green Deal
2024-02-19 00:00:00+00:00,72,169937,Green Deal
2024-02-20 00:00:00+00:00,104,211561,Green Deal
2024-02-21 00:00:00+00:00,37,200552,Green Deal
2024-02-22 00:00:00+00:00,30,198098,Green Deal
2024-02-23 00:00:00+00:00,25,105832,Green Deal
2024-02-24 00:00:00+00:00,96,161543,Green Deal
2024-02-25 00:00:00+00:00,49,150623,Green Deal
2024-02-26 00:00:00+00:00,65,138508,Green Deal
2024-02-27 00:00:00+00:00,48,150279,Green Deal
2024-02-28 00:00:00+00:00,64,206743,Green Deal
2024-02-29 00:00:00+00:00,26,200452,Green Deal
2024-03-01 00:00:00+00:00,28,187716,Green Deal
2024-03-02 00:00:00+00:00,16,144391,Green Deal
2024-03-03 00:00:00+00:00,14,131509,Green Deal
2024-03-04 00:00:00+00:00,54,184811,Green Deal
2024-03-05 00:00:00+00:00,29,190856,Green Deal
2024-03-06 00:00:00+00:00,44,193126,Green Deal
2024-03-07 00:00:00+00:00,39,186762,Green Deal
2024-03-08 00:00:00+00:00,26,160527,Green Deal
2024-03-09 00:00:00+00:00,23,170167,Green Deal
2024-03-10 00:00:00+00:00,20,170218,Green Deal
2024-03-11 00:00:00+00:00,30,198731,Green Deal
2024-03-12 00:00:00+00:00,26,170229,Green Deal
2024-03-13 00:00:00+00:00,26,171085,Green Deal
2024-03-14 00:00:00+00:00,14,162980,Green Deal
2024-03-15 00:00:00+00:00,31,160201,Green Deal
2024-03-16 00:00:00+00:00,12,137076,Green Deal
2024-03-17 00:00:00+00:00,8,161071,Green Deal
2024-03-18 00:00:00+00:00,30,175371,Green Deal
2024-03-19 00:00:00+00:00,24,175743,Green Deal
2024-03-20 00:00:00+00:00,38,210514,Green Deal
2024-03-21 00:00:00+00:00,43,185451,Green Deal
2024-03-22 00:00:00+00:00,24,165658,Green Deal
2024-03-23 00:00:00+00:00,15,145095,Green Deal
2024-03-24 00:00:00+00:00,9,123510,Green Deal
2024-03-25 00:00:00+00:00,31,177504,Green Deal
2024-03-26 00:00:00+00:00,33,177318,Green Deal
2024-03-27 00:00:00+00:00,33,177554,Green Deal
2024-03-28 00:00:00+00:00,22,192006,Green Deal
2024-03-29 00:00:00+00:00,17,190037,Green Deal
2024-03-30 00:00:00+00:00,10,160171,Green Deal
2024-03-31 00:00:00+00:00,11,112476,Green Deal
2024-04-01 00:00:00+00:00,26,179197,Green Deal
2024-04-02 00:00:00+00:00,21,172285,Green Deal
2024-04-03 00:00:00+00:00,32,202407,Green Deal
2024-04-04 00:00:00+00:00,23,216408,Green Deal
2024-04-05 00:00:00+00:00,19,190455,Green Deal
2024-04-06 00:00:00+00:00,7,175582,Green Deal
2024-04-07 00:00:00+00:00,25,147984,Green Deal
2024-04-08 00:00:00+00:00,19,211851,Green Deal
2024-04-09 00:00:00+00:00,15,177471,Green Deal
2024-04-10 00:00:00+00:00,13,169668,Green Deal
2024-04-11 00:00:00+00:00,23,213093,Green Deal
2024-04-12 00:00:00+00:00,15,187191,Green Deal
2024-04-13 00:00:00+00:00,8,159360,Green Deal
2024-04-14 00:00:00+00:00,12,129714,Green Deal
2024-04-15 00:00:00+00:00,22,169485,Green Deal
2024-04-16 00:00:00+00:00,17,201421,Green Deal
2024-04-17 00:00:00+00:00,10,166613,Green Deal
2024-04-18 00:00:00+00:00,40,202250,Green Deal
2024-04-19 00:00:00+00:00,17,161605,Green Deal
2024-04-20 00:00:00+00:00,17,156319,Green Deal
2024-04-21 00:00:00+00:00,8,114106,Green Deal
2024-04-22 00:00:00+00:00,14,179557,Green Deal
2024-04-23 00:00:00+00:00,17,171217,Green Deal
2024-04-24 00:00:00+00:00,26,188471,Green Deal
2024-04-25 00:00:00+00:00,44,188895,Green Deal
2024-04-26 00:00:00+00:00,22,172376,Green Deal
2024-04-27 00:00:00+00:00,8,153287,Green Deal
2024-04-28 00:00:00+00:00,11,106130,Green Deal
2024-04-29 00:00:00+00:00,19,165371,Green Deal
2024-04-30 00:00:00+00:00,12,180860,Green Deal
2024-05-01 00:00:00+00:00,17,106687,Green Deal
2024-05-02 00:00:00+00:00,19,160421,Green Deal
2024-05-03 00:00:00+00:00,14,125042,Green Deal
2024-05-04 00:00:00+00:00,11,148807,Green Deal
2024-05-05 00:00:00+00:00,8,104511,Green Deal
2024-05-06 00:00:00+00:00,32,124470,Green Deal
2024-05-07 00:00:00+00:00,26,186112,Green Deal
2024-05-08 00:00:00+00:00,14,151518,Green Deal
2024-05-09 00:00:00+00:00,30,164963,Green Deal
2024-05-10 00:00:00+00:00,70,133533,Green Deal
2024-05-11 00:00:00+00:00,19,135497,Green Deal
2024-05-12 00:00:00+00:00,3,118000,Green Deal
2024-05-13 00:00:00+00:00,37,144350,Green Deal
2024-05-14 00:00:00+00:00,18,190244,Green Deal
2024-05-15 00:00:00+00:00,18,182168,Green Deal
2024-05-16 00:00:00+00:00,25,181943,Green Deal
2024-05-17 00:00:00+00:00,13,163695,Green Deal
2024-05-18 00:00:00+00:00,10,145343,Green Deal
2024-05-19 00:00:00+00:00,37,116596,Green Deal
2024-05-20 00:00:00+00:00,41,161508,Green Deal
2024-05-21 00:00:00+00:00,17,153208,Green Deal
2024-05-22 00:00:00+00:00,21,188956,Green Deal
2024-05-23 00:00:00+00:00,33,219577,Green Deal
2024-05-24 00:00:00+00:00,99,131007,Green Deal
2024-05-25 00:00:00+00:00,13,122656,Green Deal
2024-05-26 00:00:00+00:00,12,128158,Green Deal
2024-05-27 00:00:00+00:00,28,193092,Green Deal
2024-05-28 00:00:00+00:00,26,196673,Green Deal
2024-05-29 00:00:00+00:00,22,170678,Green Deal
2024-05-30 00:00:00+00:00,21,210164,Green Deal
2024-05-31 00:00:00+00:00,24,207963,Green Deal
2024-06-01 00:00:00+00:00,13,156486,Green Deal
2024-06-02 00:00:00+00:00,12,138518,Green Deal
2024-06-03 00:00:00+00:00,33,188558,Green Deal
2024-06-04 00:00:00+00:00,42,166875,Green Deal
2024-06-05 00:00:00+00:00,44,200349,Green Deal
2024-06-06 00:00:00+00:00,30,208943,Green Deal
2024-06-07 00:00:00+00:00,52,231597,Green Deal
2024-06-08 00:00:00+00:00,18,158057,Green Deal
2024-06-09 00:00:00+00:00,25,142147,Green Deal
2024-06-10 00:00:00+00:00,132,167634,Green Deal
2024-06-11 00:00:00+00:00,76,204509,Green Deal
2024-06-12 00:00:00+00:00,22,136133,Green Deal
2024-06-13 00:00:00+00:00,34,197821,Green Deal
2024-06-14 00:00:00+00:00,28,165027,Green Deal
2024-06-15 00:00:00+00:00,39,159259,Green Deal
2024-06-16 00:00:00+00:00,24,120864,Green Deal
2024-06-17 00:00:00+00:00,92,119322,Green Deal
